5.6; -2.6486486; 0; 3.1415927; 0.0; 1.0; 0.0
5.8; -2.7432432; 0; 3.1415927; 0.0; 1.0; 0.0
6.0; -2.8378378; 0; 3.1415927; 0.0; 1.0; 0.0
6.2; -2.9324324; 0; 3.1415927; 0.0; 1.0; 0.0
6.4; -3.027027; 0; 3.1415927; 0.0; 1.0; 0.0
6.6; -3.1216216; 0; 3.1415927; 0.0; 1.0; 0.0
6.8; -3.2162162; 0; 3.1415927; 0.0; 1.0; 0.0
7.0; -3.3108108; 0; 3.1415927; 0.0; 1.0; 0.0
7.2; -3.4054054; 0; 3.1415927; 0.0; 1.0; 0.0
7.4; -3.5; 0; 3.1415927; 0.0; 1.0; 0.0
7.6; -3.5945946; 0; 3.1415927; 0.0; 1.0; 0.0
7.8; -3.6891892; 0; 3.1415927; 0.0; 1.0; 0.0
8.0; -3.7837838; 0; 3.1415927; 0.0; 1.0; 0.0
8.2; -3.8783784; 0; 3.1415927; 0.0; 1.0; 0.0
8.4; -3.972973; 0; 3.1415927; 0.0; 1.0; 0.0
8.6; -4.0675676; 0; 3.1415927; 0.0; 1.0; 0.0
8.8; -4.1621622; 0; 3.1415927; 0.0; 1.0; 0.0
9.0; -4.2567568; 0; 3.1415927; 0.0; 1.0; 0.0
9.2; -4.3513514; 0; 3.1415927; 0.0; 1.0; 0.0
9.4; -4.4459459; 0; 3.1415927; 0.0; 1.0; 0.0
9.6; -4.5405405; 0; 3.1415927; 0.0; 1.0; 0.0
9.8; -4.6351351; 0; 3.1415927; 0.0; 1.0; 0.0
10.0; -4.7297297; 0; 3.1415927; 0.0; 1.0; 0.0
10.2; -4.8243243; 0; 3.1415927; 0.0; 1.0; 0.0
10.4; -4.9189189; 0; 3.1415927; 0.0; 1.0; 0.0
10.6; -5.0135135; 0; 3.1415927; 0.0; 1.0; 0.0
10.8; -5.1081081; 0; 3.1415927; 0.0; 1.0; 0.0
11.0; -5.2027027; 0; 3.1415927; 0.0; 1.0; 0.0
11.2; -5.2972973; 0; 3.1415927; 0.0; 1.0; 0.0
11.4; -5.3918919; 0; 3.1415927; 0.0; 1.0; 0.0
11.6; -5.4864865; 0; 3.1415927; 0.0; 1.0; 0.0
11.8; -5.5810811; 0; 3.1415927; 0.0; 1.0; 0.0
12.0; -5.6756757; 0; 3.1415927; 0.0; 1.0; 0.0
12.2; -5.7702703; 0; 3.1415927; 0.0; 1.0; 0.0
12.4; -5.8648649; 0; 3.1415927; 0.0; 1.0; 0.0
12.6; -5.9594595; 0; 3.1415927; 0.0; 1.0; 0.0
12.8; -6.0540541; 0; 3.1415927; 0.0; 1.0; 0.0
13.0; -6.1486486; 0; 3.1415927; 0.0; 1.0; 0.0
13.2; -6.2432432; 0; 3.1415927; 0.0; 1.0; 0.0
13.4; -6.3378378; 0; 3.1415927; 0.0; 1.0; 0.0
13.6; -6.4324324; 0; 3.1415927; 0.0; 1.0; 0.0
13.8; -6.527027; 0; 3.1415927; 0.0; 1.0; 0.0
14.0; -6.6216216; 0; 3.1415927; 0.0; 1.0; 0.0
14.2; -6.7162162; 0; 3.1415927; 0.0; 1.0; 0.0
14.4; -6.8108108; 0; 3.1415927; 0.0; 1.0; 0.0
14.6; -6.9054054; 0; 3.1415927; 0.0; 1.0; 0.0
14.8; -7.0; 0; 3.1415927; 0.0; 1.0; 0.0
15.0; -7.5; 0.0; 1.5707963; 0.0; 1.0; 0.0
15.2; -7.5; 0.06756756756756757; 1.5707963; 0.0; 1.0; 0.0
15.4; -7.5; 0.13513513513513514; 1.5707963; 0.0; 1.0; 0.0
15.6; -7.5; 0.20270270270270271; 1.5707963; 0.0; 1.0; 0.0
15.8; -7.5; 0.2702702702702703; 1.5707963; 0.0; 1.0; 0.0
16.0; -7.5; 0.33783783783783783; 1.5707963; 0.0; 1.0; 0.0
16.2; -7.5; 0.40540540540540543; 1.5707963; 0.0; 1.0; 0.0
16.4; -7.5; 0.472972972972973; 1.5707963; 0.0; 1.0; 0.0
16.6; -7.5; 0.5405405405405406; 1.5707963; 0.0; 1.0; 0.0
16.8; -7.5; 0.6081081081081081; 1.5707963; 0.0; 1.0; 0.0
17.0; -7.5; 0.6756756756756757; 1.5707963; 0.0; 1.0; 0.0
17.2; -7.5; 0.7432432432432433; 1.5707963; 0.0; 1.0; 0.0
17.4; -7.5; 0.8108108108108109; 1.5707963; 0.0; 1.0; 0.0
17.6; -7.5; 0.8783783783783784; 1.5707963; 0.0; 1.0; 0.0
17.8; -7.5; 0.945945945945946; 1.5707963; 0.0; 1.0; 0.0
18.0; -7.5; 1.0135135135135136; 1.5707963; 0.0; 1.0; 0.0
18.2; -7.5; 1.0810810810810811; 1.5707963; 0.0; 1.0; 0.0
18.4; -7.5; 1.1486486486486487; 1.5707963; 0.0; 1.0; 0.0
18.6; -7.5; 1.2162162162162162; 1.5707963; 0.0; 1.0; 0.0
18.8; -7.5; 1.2837837837837838; 1.5707963; 0.0; 1.0; 0.0
19.0; -7.5; 1.3513513513513513; 1.5707963; 0.0; 1.0; 0.0
19.2; -7.5; 1.418918918918919; 1.5707963; 0.0; 1.0; 0.0
19.4; -7.5; 1.4864864864864866; 1.5707963; 0.0; 1.0; 0.0
19.6; -7.5; 1.5540540540540542; 1.5707963; 0.0; 1.0; 0.0
19.8; -7.5; 1.6216216216216217; 1.5707963; 0.0; 1.0; 0.0
20.0; -7.5; 1.6891891891891893; 1.5707963; 0.0; 1.0; 0.0
20.2; -7.5; 1.7567567567567568; 1.5707963; 0.0; 1.0; 0.0
20.4; -7.5; 1.8243243243243243; 1.5707963; 0.0; 1.0; 0.0
20.6; -7.5; 1.891891891891892; 1.5707963; 0.0; 1.0; 0.0
20.8; -7.5; 1.9594594594594597; 1.5707963; 0.0; 1.0; 0.0
21.0; -7.5; 2.027027027027027; 1.5707963; 0.0; 1.0; 0.0
21.2; -7.5; 2.0945945945945947; 1.5707963; 0.0; 1.0; 0.0
21.4; -7.5; 2.1621621621621623; 1.5707963; 0.0; 1.0; 0.0
21.6; -7.5; 2.22972972972973; 1.5707963; 0.0; 1.0; 0.0
21.8; -7.5; 2.2972972972972974; 1.5707963; 0.0; 1.0; 0.0
22.0; -7.5; 2.364864864864865; 1.5707963; 0.0; 1.0; 0.0
22.2; -7.5; 2.4324324324324325; 1.5707963; 0.0; 1.0; 0.0
22.4; -7.5; 2.5; 1.5707963; 0.0; 1.0; 0.0
22.6; -7.5; 2.5675675675675675; 1.5707963; 0.0; 1.0; 0.0
22.8; -7.5; 2.635135135135135; 1.5707963; 0.0; 1.0; 0.0
23.0; -7.5; 2.7027027027027026; 1.5707963; 0.0; 1.0; 0.0
23.2; -7.5; 2.7702702702702706; 1.5707963; 0.0; 1.0; 0.0
23.4; -7.5; 2.837837837837838; 1.5707963; 0.0; 1.0; 0.0
23.6; -7.5; 2.9054054054054057; 1.5707963; 0.0; 1.0; 0.0
23.8; -7.5; 2.9729729729729732; 1.5707963; 0.0; 1.0; 0.0
24.0; -7.5; 3.040540540540541; 1.5707963; 0.0; 1.0; 0.0
24.2; -7.5; 3.1081081081081083; 1.5707963; 0.0; 1.0; 0.0
24.4; -7.5; 3.175675675675676; 1.5707963; 0.0; 1.0; 0.0
24.6; -7.5; 3.2432432432432434; 1.5707963; 0.0; 1.0; 0.0
24.8; -7.5; 3.310810810810811; 1.5707963; 0.0; 1.0; 0.0
25.0; -7.5; 3.3783783783783785; 1.5707963; 0.0; 1.0; 0.0
25.2; -7.5; 3.445945945945946; 1.5707963; 0.0; 1.0; 0.0
25.4; -7.5; 3.5135135135135136; 1.5707963; 0.0; 1.0; 0.0
25.6; -7.5; 3.581081081081081; 1.5707963; 0.0; 1.0; 0.0
25.8; -7.5; 3.6486486486486487; 1.5707963; 0.0; 1.0; 0.0
26.0; -7.5; 3.7162162162162162; 1.5707963; 0.0; 1.0; 0.0
26.2; -7.5; 3.783783783783784; 1.5707963; 0.0; 1.0; 0.0
26.4; -7.5; 3.8513513513513518; 1.5707963; 0.0; 1.0; 0.0
26.6; -7.5; 3.9189189189189193; 1.5707963; 0.0; 1.0; 0.0
26.8; -7.5; 3.986486486486487; 1.5707963; 0.0; 1.0; 0.0
27.0; -7.5; 4.054054054054054; 1.5707963; 0.0; 1.0; 0.0
27.2; -7.5; 4.121621621621622; 1.5707963; 0.0; 1.0; 0.0
27.4; -7.5; 4.1891891891891895; 1.5707963; 0.0; 1.0; 0.0
27.6; -7.5; 4.256756756756757; 1.5707963; 0.0; 1.0; 0.0
27.8; -7.5; 4.324324324324325; 1.5707963; 0.0; 1.0; 0.0
28.0; -7.5; 4.391891891891892; 1.5707963; 0.0; 1.0; 0.0
28.2; -7.5; 4.45945945945946; 1.5707963; 0.0; 1.0; 0.0
28.4; -7.5; 4.527027027027027; 1.5707963; 0.0; 1.0; 0.0
28.6; -7.5; 4.594594594594595; 1.5707963; 0.0; 1.0; 0.0
28.8; -7.5; 4.662162162162162; 1.5707963; 0.0; 1.0; 0.0
29.0; -7.5; 4.72972972972973; 1.5707963; 0.0; 1.0; 0.0
29.2; -7.5; 4.797297297297297; 1.5707963; 0.0; 1.0; 0.0
29.4; -7.5; 4.864864864864865; 1.5707963; 0.0; 1.0; 0.0
29.6; -7.5; 4.9324324324324325; 1.5707963; 0.0; 1.0; 0.0
29.8; -7.5; 5.0; 1.5707963; 0.0; 1.0; 0.0
